movieId,action,horror,documentary,tv movie,history,adventure,animation,mystery,war,science fiction,comedy,drama,music,family,western,thriller,romance,crime,foreign,fantasy
15278,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15282,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15283,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15285,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15286,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15289,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15292,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15300,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
15301,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
15302,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15303,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15310,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
15313,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15314,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
15316,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15318,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15320,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15321,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15323,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15325,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15331,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15338,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15342,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15346,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15347,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15356,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
15357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15359,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
15360,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15361,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15362,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
15363,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15365,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15366,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15370,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
15371,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
15372,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15373,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15374,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
15375,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
15377,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15379,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
15382,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15383,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15384,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15387,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15389,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15390,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15392,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
15393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0
15394,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
15395,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15397,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15400,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
15401,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15402,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15411,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15412,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15413,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15414,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15417,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15419,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
15420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15421,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15422,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15423,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15425,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
15426,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15438,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15440,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15443,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
15449,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15450,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15451,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
15457,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15460,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15462,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15467,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
15468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15469,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
15472,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
15473,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15476,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15478,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15482,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15483,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
15484,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15486,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15487,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15489,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15493,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15494,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15495,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15497,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15501,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15503,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15506,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15511,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0
15512,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
15513,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15514,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15515,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
15516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15527,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15531,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15534,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15542,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
15543,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15544,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15548,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15552,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1
15554,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15556,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15558,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15559,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15560,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15564,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15567,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
15568,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15570,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15573,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
15576,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15577,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15580,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15581,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15582,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15584,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15587,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15588,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15590,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
15592,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15596,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15598,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15600,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15601,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0
15602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15603,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15611,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15613,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15614,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
15616,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0
15618,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15624,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15638,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15639,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15640,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15642,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15644,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15647,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15648,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0
15651,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15653,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
15654,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15655,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15657,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15658,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15659,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
15660,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15661,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
15662,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15664,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15665,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15668,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
15669,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15670,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
15671,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15673,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
15674,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1
15675,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15676,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
15677,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15681,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15689,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15691,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
15696,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0
15697,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15698,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
15701,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15702,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
15706,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15708,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15711,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
15712,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15713,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15714,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
15716,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
15717,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15718,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15723,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15724,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
15725,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15728,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15730,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15734,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
15736,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15739,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
15740,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15741,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
15742,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15745,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15749,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15752,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15759,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15761,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
15762,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15764,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15765,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15766,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
15767,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15768,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15770,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15771,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15772,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15775,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
15776,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15785,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15787,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15788,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15789,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
15791,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15794,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
15797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15800,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15801,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15802,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15803,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15804,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
15805,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15807,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15809,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15810,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
15813,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15822,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15824,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15826,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15830,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15837,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15838,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
15840,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15842,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15846,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15849,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15850,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15854,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
15855,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15856,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15859,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15864,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15865,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15866,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15867,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15873,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15875,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
15876,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
15877,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15888,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1
15895,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15898,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
15900,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15901,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15902,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15906,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
15907,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
15909,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
15911,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15912,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
15915,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15916,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
15917,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15919,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15920,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
15925,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
15926,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15927,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15930,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
15932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15934,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
15935,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
15936,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15938,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15940,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
15942,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
15943,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15944,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15945,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15947,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
15952,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15953,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15956,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
15957,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15959,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15962,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
15969,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
15973,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
15974,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15975,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15977,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
15978,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
